date,Close,High,Low,Open,Volume,log_return,abs_return,intraday_range,next_log_return,market_up,next_market_up,return_lag1,return_lag2,vol_5d,vol_20d,date_only,post_count,vader_mean,vader_std,vader_max_pos,vader_max_neg,finbert_mean,finbert_std,caps_ratio_mean,exclamation_mean,exclamation_max,max_engagement,mean_word_count,mention_count,reply_count,topic_elections,topic_rallies_campaign,topic_praise_thanks,topic_motivational,topic_media_attacks,topic_legal,topic_trump_identity,topic_rallies_nationalism,topic_trade_geopolitics,topic_economy_markets,topic_motivational_business,topic_endorsements,topic_sports,topic_book_promotion,topic_energy_environment,post_count_premarket,vader_mean_premarket,vader_std_premarket,vader_max_pos_premarket,vader_max_neg_premarket,finbert_mean_premarket,finbert_std_premarket,caps_ratio_mean_premarket,exclamation_mean_premarket,exclamation_max_premarket,max_engagement_premarket,mean_word_count_premarket,mention_count_premarket,reply_count_premarket,topic_elections_premarket,topic_rallies_campaign_premarket,topic_praise_thanks_premarket,topic_motivational_premarket,topic_media_attacks_premarket,topic_legal_premarket,topic_trump_identity_premarket,topic_rallies_nationalism_premarket,topic_trade_geopolitics_premarket,topic_economy_markets_premarket,topic_motivational_business_premarket,topic_endorsements_premarket,topic_sports_premarket,topic_book_promotion_premarket,topic_energy_environment_premarket,vader_3d_rolling,vader_7d_rolling,vader_momentum,emb_diversity,dominant_cluster,novelty_score,cluster_outlier,cluster_topic_0,cluster_topic_1,cluster_topic_10,cluster_topic_11,cluster_topic_12,cluster_topic_13,cluster_topic_2,cluster_topic_3,cluster_topic_4,cluster_topic_5,cluster_topic_6,cluster_topic_7,cluster_topic_8,cluster_topic_9
2023-03-24,3970.99,3972.74,3909.16,3939.21,4583970000,0.0056398022650376,0.0056398022650376,0.0161402920890229,0.0016469444647304,1,1,0.0029845287111662,-0.0164631876628519,0.011404815902643627,0.011376438152695576,2023-03-24,19.0,0.06956842105263157,0.355788556203184,0.9298,-0.8867,-0.10410601930006554,0.3320020780343372,0.24095455640573538,0.3157894736842105,2.0,10.551192707649491,18.894736842105264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,-0.8781141368672252,,1.0,1.0,1.0,10.246758057051174,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029763716108452853,-0.07834015341383758,0.03980470494417872,0.040636335,outlier,0.1333213448524475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-27,3977.53,4003.83,3970.49,3982.93,4233540000,0.0016469444647304,0.0016469444647304,0.0083707220563756,-0.0015738410521103,1,0,0.0056398022650376,0.0029845287111662,0.01088323534859437,0.01136110730706379,2023-03-27,21.0,-0.006757142857142853,0.42073677587231256,0.5538,-0.9417,-0.12815634959510394,0.2412095734281511,0.20003619595624272,0.9047619047619048,4.0,10.323118516117193,17.80952380952381,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-0.14765,0.8319111280659732,0.4406,-0.7359,-0.6335134161636233,0.3116666605775878,0.3580267014001954,3.5,4.0,10.011758827819916,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035681390977443696,-0.0010225409302476653,0.028924248120300842,0.043339174,topic_1,0.12576693296432495,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-28,3971.27,3979.2,3951.53,3974.13,4014600000,-0.0015738410521103,0.0015738410521103,0.0069625301638345,0.0142372591135833,0,1,0.0016469444647304,0.0056398022650376,0.00873039727308236,0.01134522154611241,2023-03-28,19.0,-0.030431578947368424,0.29935014253588943,0.5081,-0.9805,-0.06885401590874321,0.206216086235337,0.2251966503195802,0.3157894736842105,3.0,10.310085352240225,15.736842105263158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5081,,0.5081,0.5081,-0.28241173923015594,,0.03829787234042553,1.0,1.0,10.310085352240225,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041505012531328406,-0.006883514793477168,0.011073433583959982,0.03902322,outlier,0.10959863662719727,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-29,4027.81,4030.59,3999.53,3999.53,4145250000,0.0142372591135833,0.0142372591135833,0.0077659124947181,0.0057152646227105,1,1,-0.0015738410521103,0.0016469444647304,0.005987564129116932,0.01170943084704349,2023-03-29,26.0,0.02622692307692307,0.49094167112413045,0.9828,-0.9245,-0.16895341507803935,0.3583106136142981,0.13963936644565705,0.6538461538461539,7.0,10.389149202638569,25.115384615384617,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.41605,0.7749183215023374,0.964,-0.1319,-0.1630552839487791,0.35697675519268096,0.6331877729257642,4.0,7.0,10.187199253484014,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036539329091961567,-0.0057653829253453,0.02988085598611923,0.043088336,topic_1,0.16766196489334106,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-30,4050.83,4057.85,4032.1,4046.74,3930860000,0.0057152646227105,0.0057152646227105,0.0063631466316096,0.0144365475717322,1,1,0.0142372591135833,-0.0015738410521103,0.005929117023013387,0.011661738824330834,2023-03-30,13.0,-0.05025384615384616,0.5640186885428895,0.9067,-0.982,-0.27843368905954635,0.3930611021848346,0.1768404047453136,0.38461538461538464,1.0,11.322551574985445,28.615384615384617,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.5356333333333333,0.49704869312103955,0.0,-0.982,-0.5329745380828778,0.4396393516904307,0.11927546138072453,0.0,0.0,10.280553186122594,38.333333333333336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.018152834008097262,-0.01313346484342722,-0.0321010121457489,0.0413655,outlier,0.14162415266036987,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-31,4109.31,4110.75,4056.18,4056.18,4525120000,0.0144365475717322,0.0144365475717322,0.0134535449610224,0.0036989178231867,1,1,0.0057152646227105,0.0142372591135833,0.00727046778064778,0.011549951943278389,2023-03-31,47.0,0.041444680851063835,0.30787421684026195,0.9503,-0.8908,-0.08553200591593346,0.1489287082392957,0.28093061858168517,0.2765957446808511,4.0,11.012495617386358,10.106382978723405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.06905,0.221263671001959,0.8802,0.0,-0.03905821200460195,0.0899971194126259,0.21429132367583334,0.2,2.0,10.449381047562612,8.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005805919258046826,-0.017151142015079755,0.03563876159301701,0.033752535,outlier,0.17670220136642456,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-03,4124.51,4127.66,4098.79,4102.2,4234700000,0.0036989178231867,0.0036989178231867,0.0070376870947296,-0.0057970522559043,1,0,0.0144365475717322,0.0057152646227105,0.00695126012492117,0.01156741300593226,2023-04-03,26.0,-0.03706923076923077,0.4903928659915278,0.919,-0.9722,-0.11873557332616586,0.2474958798860471,0.211567390739555,0.5769230769230769,3.0,11.198187322494942,18.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12425565323565317,0.0513933055048189,-0.16132488400488393,0.041631553,topic_4,0.1257886290550232,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023-04-04,4100.6,4133.13,4086.87,4128.03,4227800000,-0.0057970522559043,0.0057970522559043,0.0112063139076024,-0.002492318197337,0,0,0.0036989178231867,0.0144365475717322,0.0084042338977022,0.01104411867497494,2023-04-04,18.0,0.0077111111111111035,0.5396950739171682,0.9067,-0.9505,-0.2096120956250363,0.30804623353307564,0.33742006188045465,0.7222222222222222,3.0,11.36082268676027,26.61111111111111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.1899,1.075650835540976,0.5707,-0.9505,-0.5374606903642416,0.07654650567289446,1.0,2.0,3.0,11.097258494377467,50.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056345071225071146,0.056842261227458835,-0.04863396011396004,0.042692583,outlier,0.12066668272018433,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-05,4090.38,4099.69,4072.56,4094.5,3968020000,-0.002492318197337,0.002492318197337,0.0066259616558797,0.0035791295674241,0,1,-0.0057970522559043,0.0036989178231867,0.007844527250210953,0.01107967457242577,2023-04-05,14.0,0.06919285714285715,0.6156354971325729,0.9405,-0.9084,-0.1836558424069413,0.35516643176483637,0.18598819969413058,0.5714285714285714,2.0,11.198872038296177,29.857142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.32239999999999996,0.8890688893443521,0.7021,-0.8916,-0.4517075565333168,0.5327566257840881,0.36960955710955706,0.6666666666666666,1.0,11.198872038296177,41.333333333333336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013278245828245744,0.06298025180830656,0.05591461131461141,0.04345721,outlier,0.08879846334457397,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-06,4105.02,4107.32,4069.84,4081.15,3486690000,0.0035791295674241,0.0035791295674241,0.0091836859708659,0.0009963410653295,1,1,-0.002492318197337,-0.0057970522559043,0.007724574446927314,0.010062827283392627,2023-04-06,6.0,-0.11655,0.6464238075751851,0.9067,-0.9749,-0.1091580248127381,0.2536930099147298,0.09644811207311206,0.5,1.0,11.320201995375324,29.833333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013215343915344,0.05350937268742744,-0.103334656084656,0.040225282,outlier,0.20986545085906982,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-10,4109.11,4109.5,4072.55,4085.2,3423650000,0.0009963410653295,0.0009963410653295,0.0090448448056398,-4.137148920324574e-05,1,0,0.0035791295674241,-0.002492318197337,0.0041018982497123485,0.009261553637809297,2023-04-10,16.0,-0.032393749999999985,0.5196255747731566,0.923,-0.9825,-0.22851045342395082,0.3427201474435683,0.14744213097957204,0.8125,3.0,10.627163938130897,40.8125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-0.4747333333333333,0.7254250776843417,0.3561,-0.9825,-0.3271996850768725,0.32612469725852,0.19078998783374032,2.0,3.0,10.428186495234625,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08888560897435908,-0.07871877572824,0.0564918589743591,0.042584807,topic_1,0.2127414345741272,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-11,4108.94,4124.26,4102.61,4110.29,3665830000,-4.137148920324574e-05,4.137148920324574e-05,0.0052672682462795,-0.0041348863697205,0,0,0.0009963410653295,0.0035791295674241,0.00356376303615906,0.009228415778668727,2023-04-11,19.0,0.11802105263157894,0.28643527983152445,0.8777,0.0,-0.027693256000547034,0.23199412971628017,0.07628502524442848,0.21052631578947367,1.0,10.503394908626325,3.9473684210526314,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11786525809716608,-0.06296021265388745,0.23588631072874502,0.041462842,topic_2,0.11578458547592163,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-04-12,4091.95,4134.37,4086.94,4121.72,3633120000,-0.0041348863697205,0.0041348863697205,0.0115073318905699,0.0132626253986487,0,1,-4.137148920324574e-05,0.0009963410653295,0.003009870960833887,0.008812197146410924,2023-04-12,16.0,-0.14805000000000001,0.5578039356858884,0.7658,-0.9614,-0.250577746424824,0.36780881083576294,0.20466511213763694,1.625,4.0,10.421864592454954,22.4375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5067,,0.5067,0.5067,-0.3791847750544548,,0.4155844155844156,3.0,3.0,10.363693339301753,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.020807565789473775,-0.09399490653143847,-0.12724243421052625,0.041713726,topic_1,0.1629524827003479,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-13,4146.22,4150.26,4099.4,4100.04,3596590000,0.0132626253986487,0.0132626253986487,0.0124047570267608,-0.0020693547375681,1,0,-0.0041348863697205,-4.137148920324574e-05,0.006509030820409703,0.008865245914102635,2023-04-13,10.0,-0.26789,0.41443984002506323,0.0759,-0.9583,-0.200348462164402,0.2480444759513044,0.11471631687573787,0.4,1.0,10.877008917864554,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.42925,0.6070511716486511,0.0,-0.8585,-0.4720187997445464,0.07246698708206852,0.08454647256438969,0.5,1.0,10.795116671339422,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09930631578947378,-0.11561490653143847,-0.16858368421052622,0.040538017,topic_1,0.1778784990310669,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-14,4137.64,4163.19,4113.2,4140.11,3575690000,-0.0020693547375681,0.0020693547375681,0.0120745584054529,0.003306232538355,0,1,0.0132626253986487,-0.0041348863697205,0.006808604590199566,0.008258200964786995,2023-04-14,11.0,0.15213636363636363,0.6684078713969895,0.8805,-0.9548,-0.09082408621907234,0.43892199598038883,0.1861297047294075,1.2727272727272727,3.0,10.153000358870406,45.90909090909091,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08793454545454556,-0.05891991580787631,0.24007090909090917,0.042513166,outlier,0.24658584594726562,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-17,4151.32,4151.72,4123.18,4137.17,3611180000,0.003306232538355,0.003306232538355,0.0068984354039113,0.0008551496873283,1,1,-0.0020693547375681,0.0132626253986487,0.006835491078024197,0.007647647121504133,2023-04-17,9.0,0.07551111111111111,0.6071781378731542,0.8743,-0.9324,-0.14171777334478167,0.2448648493808149,0.2933268160410706,0.7777777777777778,2.0,10.749720560454843,42.888888888888886,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04202957671957664,-0.0028134076533324437,0.03348153439153447,0.041423384,outlier,0.1817135214805603,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-18,4154.87,4169.48,4140.36,4164.26,3536640000,0.0008551496873283,0.0008551496873283,0.0069928390638432,-8.423849602978706e-05,1,0,0.003306232538355,-0.0020693547375681,0.0067779526634393576,0.0075275794190732825,2023-04-18,12.0,0.218475,0.6075080053718709,0.9751,-0.8127,-0.07423037841605644,0.3184603810682457,0.12102942528645795,0.75,3.0,10.337183720985118,33.833333333333336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.2936666666666667,0.7977428177886237,0.6249,-0.8127,-0.3889572775612275,0.4895243754401799,0.08519369427948041,1.3333333333333333,3.0,10.337183720985118,48.333333333333336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08663314814814808,0.01153715625644199,0.13184185185185193,0.042376693,outlier,0.2251194715499878,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-19,4154.52,4162.57,4134.49,4139.33,3572560000,-8.423849602978706e-05,8.423849602978706e-05,0.0067837065418799,-0.0059525528821622,0,0,0.0008551496873283,0.003306232538355,0.006025195039819406,0.00712997699571433,2023-04-19,20.0,0.04741,0.33053152393650664,0.92,-0.784,0.02079372387379408,0.18035246413894154,0.1329612526173471,0.15,1.0,9.979383211539385,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11379870370370361,0.03946001339929913,-0.06638870370370362,0.036286954,outlier,0.21318286657333374,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-20,4129.79,4148.57,4114.57,4130.48,3772080000,-0.0059525528821622,0.0059525528821622,0.0082314888342275,0.0009031936248575,0,1,-8.423849602978706e-05,0.0008551496873283,0.0034739182893661438,0.006004997129040801,2023-04-20,12.0,0.5094833333333334,0.44381644615627747,0.9697,-0.358,0.09815575756753485,0.1912402264621485,0.1431149153456984,1.1666666666666667,3.0,10.26500077311511,21.416666666666668,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.71116,0.18725209745153726,0.9697,0.4753,0.1667657520622015,0.23189074590741568,0.1281981971263479,1.0,1.0,10.26500077311511,24.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25845611111111105,0.1505133467326325,0.25102722222222235,0.03928783,outlier,0.19608217477798462,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-21,4133.52,4138.02,4113.86,4132.14,3611750000,0.0009031936248575,0.0009031936248575,0.0058468493323074,0.000851574445025,1,1,-0.0059525528821622,-8.423849602978706e-05,0.003454314499365527,0.00601255850849031,2023-04-21,28.0,0.03383928571428572,0.2872787797390538,0.9067,-0.936,-0.07617459060358149,0.25917870887685945,0.13595130108923612,0.17857142857142858,1.0,10.265871170941843,7.75,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19691087301587296,0.13361376417233564,-0.16307158730158725,0.038678493,outlier,0.175917387008667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-24,4137.04,4142.41,4117.77,4132.07,3290940000,0.000851574445025,0.000851574445025,0.0059631129191904,-0.015810821263512,1,0,0.0009031936248575,-0.0059525528821622,0.002973361234506151,0.005968014493140053,2023-04-24,11.0,-0.14086363636363639,0.6319312910004177,0.9429,-0.9673,-0.1650934595276009,0.4171188157307972,0.10315096546797237,0.7272727272727273,3.0,11.074839019844543,33.27272727272727,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04420612121212111,0.1345465689548547,-0.1850697575757575,0.040812176,outlier,0.15099996328353882,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-25,4071.63,4126.43,4071.38,4126.43,3978640000,-0.015810821263512,0.015810821263512,0.0133408297244834,-0.0038412134697898,0,0,0.000851574445025,0.0009031936248575,0.007180155084115543,0.007185271239078314,2023-04-25,10.0,-0.01691,0.4493396227304638,0.6696,-0.8671,-0.007707413751631975,0.2656573855802104,0.0911912974738858,0.4,1.0,10.190131586412237,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008752787878787789,0.10092014038342613,-0.025662787878787792,0.040299173,outlier,0.16934192180633545,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-26,4055.99,4089.67,4049.35,4087.78,3837030000,-0.0038412134697898,0.0038412134697898,0.009863544515605,0.0195661231906392,0,1,-0.015810821263512,0.000851574445025,0.006854707051548544,0.007248851195009921,2023-04-26,17.0,-0.10686470588235294,0.4246450384456064,0.6705,-0.9139,-0.11241539962151471,0.1971381087699315,0.18968081598144626,0.6470588235294118,3.0,10.675630739322571,19.88235294117647,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.89515,0.026516504294495594,-0.8764,-0.9139,-0.4692942127585411,0.04225978099147897,0.06520024478139662,2.0,3.0,10.028400664234924,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08821278074866319,0.07888089668594712,-0.018651925133689753,0.04302929,outlier,0.1210172176361084,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-27,4135.35,4138.24,4075.29,4075.29,3750550000,0.0195661231906392,0.0195661231906392,0.0154467534825742,0.0082532312863479,1,1,-0.0038412134697898,-0.015810821263512,0.012733362556648191,0.007832337332788573,2023-04-27,27.0,0.1456111111111111,0.33775272740837325,0.9443,-0.4588,0.006672687828540802,0.22844506098943163,0.14848937520696281,0.37037037037037035,3.0,10.209684658985623,12.296296296296296,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7081,,0.7081,0.7081,-0.6952725499868393,,0.6021505376344086,2.0,2.0,10.200996185805645,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007278801742919311,0.026899150654201082,0.1383323093681918,0.041141357,outlier,0.11118966341018677,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-28,4169.48,4170.06,4127.18,4129.63,4087800000,0.0082532312863479,0.0082532312863479,0.0103834968265922,-0.0003861392787588,1,0,0.0195661231906392,-0.0038412134697898,0.013230108482949298,0.00792682001200547,2023-04-28,6.0,0.15573333333333333,0.3814672026094336,0.9344,0.0,0.1268942995617787,0.34867332688945274,0.06311443026175867,0.3333333333333333,1.0,10.07491666816366,8.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.020718934945762157,0.017948787298661912,0.04081632653061224,0.0,0.0,9.784760321267326,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06482657952069709,0.04431258602835074,0.09090675381263624,0.039736908,topic_2,0.1709083914756775,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-05-01,4167.87,4186.92,4164.12,4166.79,3321370000,-0.0003861392787588,0.0003861392787588,0.0054718380335942,-0.0115862538898765,0,0,0.0082532312863479,0.0195661231906392,0.013263914797124266,0.007320877511422325,2023-05-01,2.0,0.0,0.0,0.0,0.0,0.006347129121422768,0.06569078668297003,0.09550561797752809,0.5,1.0,9.93561586628765,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06233035714285707,0.05208011571295186,-0.06233035714285707,0.025034955,topic_11,0.4072701930999756,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-05-02,4119.58,4164.1,4089.72,4164.1,4486130000,-0.0115862538898765,0.0115862538898765,0.0178622031171202,-0.0069982862330625,0,0,-0.0003861392787588,0.0082532312863479,0.011950593194569537,0.007778510058716035,2023-05-02,3.0,0.06053333333333335,0.45334126586197,0.5411,-0.3595,-0.06206960168977579,0.08917102510053626,0.12498866213151927,0.6666666666666666,1.0,10.537256209576572,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03974146825396819,0.06314344904628519,0.02079186507936516,0.034344643,outlier,0.3306601047515869,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-03,4090.75,4148.3,4088.86,4122.25,4246510000,-0.0069982862330625,0.0069982862330625,0.0144193098429256,-0.0072187251726456,0,0,-0.0115862538898765,-0.0003861392787588,0.012436394033267465,0.007829843092181491,2023-05-03,1.0,-0.2516,,-0.2516,-0.2516,0.040742527693510056,,0.048484848484848485,0.0,0.0,11.031707185956895,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06368888888888895,0.04246697845804991,-0.18791111111111103,0.0,outlier,0.6620446443557739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-05-04,4061.22,4082.61,4048.28,4082.55,4920090000,-0.0072187251726456,0.0072187251726456,0.0084089600862206,0.0184747440424306,0,1,-0.0069982862330625,-0.0115862538898765,0.007733869508271533,0.007976088581727492,2023-05-04,16.0,0.05393125,0.2977359539788009,0.8313,-0.6597,-0.018923818541225046,0.08178234433046844,0.021123766629808256,0.25,1.0,9.943717371755195,5.5625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04571180555555562,0.02936985544217689,0.09964305555555561,0.040998146,topic_2,0.14917439222335815,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
